,date,hour,energy_kWh
24208,2017-12-28,15,2.76
24209,2017-12-28,16,3.12
24210,2017-12-28,17,3.35
24211,2017-12-28,18,2.61
24212,2017-12-28,19,1.8
24213,2017-12-28,20,2.6
24214,2017-12-28,21,2.76
24215,2017-12-28,22,2.41
24216,2017-12-28,23,2.11
24217,2017-12-29,0,1.6
24218,2017-12-29,1,2.01
24219,2017-12-29,2,2.09
24220,2017-12-29,3,1.61
24221,2017-12-29,4,1.93
24222,2017-12-29,5,1.66
24223,2017-12-29,6,1.66
24224,2017-12-29,7,2.22
24225,2017-12-29,8,1.98
24226,2017-12-29,9,2.4
24227,2017-12-29,10,3.2
24228,2017-12-29,11,2.53
24229,2017-12-29,12,2.52
24230,2017-12-29,13,2.09
24231,2017-12-29,14,1.61
24232,2017-12-29,15,2.16
24233,2017-12-29,16,2.26
24234,2017-12-29,17,2.93
24235,2017-12-29,18,3.84
24236,2017-12-29,19,3.18
24237,2017-12-29,20,2.29
24238,2017-12-29,21,2.57
24239,2017-12-29,22,2.6
24240,2017-12-29,23,2.81
24241,2017-12-30,0,2.23
24242,2017-12-30,1,1.75
24243,2017-12-30,2,1.95
24244,2017-12-30,3,1.85
24245,2017-12-30,4,1.62
24246,2017-12-30,5,1.68
24247,2017-12-30,6,1.89
24248,2017-12-30,7,1.66
24249,2017-12-30,8,2.02
24250,2017-12-30,9,2.25
24251,2017-12-30,10,2.36
24252,2017-12-30,11,2.64
24253,2017-12-30,12,3.72
24254,2017-12-30,13,2.75
24255,2017-12-30,14,3.26
24256,2017-12-30,15,2.69
24257,2017-12-30,16,2.01
24258,2017-12-30,17,2.74
24259,2017-12-30,18,3.0
24260,2017-12-30,19,2.48
24261,2017-12-30,20,2.55
24262,2017-12-30,21,2.12
24263,2017-12-30,22,2.56
24264,2017-12-30,23,2.06
24265,2017-12-31,0,2.22
24266,2017-12-31,1,2.12
24267,2017-12-31,2,1.9
24268,2017-12-31,3,1.73
24269,2017-12-31,4,2.07
24270,2017-12-31,5,2.06
24271,2017-12-31,6,1.82
24272,2017-12-31,7,1.89
24273,2017-12-31,8,3.15
24274,2017-12-31,9,2.75
24275,2017-12-31,10,2.56
24276,2017-12-31,11,2.24
24277,2017-12-31,12,1.85
24278,2017-12-31,13,2.33
24279,2017-12-31,14,2.38
24280,2017-12-31,15,2.81
24281,2017-12-31,16,2.75
24282,2017-12-31,17,1.9
24283,2017-12-31,18,2.44
24284,2017-12-31,19,2.29
24285,2017-12-31,20,2.29
24286,2017-12-31,21,3.22
24287,2017-12-31,22,2.85
24288,2017-12-31,23,2.57
24289,2018-01-01,0,2.17
24290,2018-01-01,1,2.9
24291,2018-01-01,2,2.28
24292,2018-01-01,3,2.01
24293,2018-01-01,4,1.67
24294,2018-01-01,5,2.04
24295,2018-01-01,6,1.66
24296,2018-01-01,7,2.02
24297,2018-01-01,8,2.17
24298,2018-01-01,9,2.24
24299,2018-01-01,10,2.17
24300,2018-01-01,11,2.14
24301,2018-01-01,12,1.99
24302,2018-01-01,13,2.1
24303,2018-01-01,14,1.65
24304,2018-01-01,15,2.28
24305,2018-01-01,16,3.08
24306,2018-01-01,17,4.47
24307,2018-01-01,18,2.3
24308,2018-01-01,19,2.8
24309,2018-01-01,20,2.64
24310,2018-01-01,21,2.62
24311,2018-01-01,22,2.48
24312,2018-01-01,23,2.27
24313,2018-01-02,0,2.35
24314,2018-01-02,1,1.72
24315,2018-01-02,2,1.96
24316,2018-01-02,3,2.13
24317,2018-01-02,4,2.12
24318,2018-01-02,5,1.73
24319,2018-01-02,6,1.98
24320,2018-01-02,7,2.19
24321,2018-01-02,8,2.82
24322,2018-01-02,9,2.26
24323,2018-01-02,10,1.88
24324,2018-01-02,11,1.88
24325,2018-01-02,12,1.95
24326,2018-01-02,13,1.77
24327,2018-01-02,14,2.07
24328,2018-01-02,15,1.79
24329,2018-01-02,16,2.23
24330,2018-01-02,17,3.26
24331,2018-01-02,18,3.37
24332,2018-01-02,19,2.71
24333,2018-01-02,20,2.01
24334,2018-01-02,21,2.8
24335,2018-01-02,22,2.52
24336,2018-01-02,23,1.92
24337,2018-01-03,0,2.12
24338,2018-01-03,1,1.67
24339,2018-01-03,2,2.08
24340,2018-01-03,3,1.65
24341,2018-01-03,4,2.04
24342,2018-01-03,5,1.74
24343,2018-01-03,6,1.83
24344,2018-01-03,7,2.71
24345,2018-01-03,8,2.56
24346,2018-01-03,9,3.21
24347,2018-01-03,10,5.23
24348,2018-01-03,11,1.93
24349,2018-01-03,12,1.64
24350,2018-01-03,13,1.93
24351,2018-01-03,14,1.89
24352,2018-01-03,15,2.14
24353,2018-01-03,16,2.53
24354,2018-01-03,17,2.26
24355,2018-01-03,18,3.56
24356,2018-01-03,19,2.43
24357,2018-01-03,20,2.1
24358,2018-01-03,21,3.18
24359,2018-01-03,22,2.2
24360,2018-01-03,23,2.11
24361,2018-01-04,0,1.68
24362,2018-01-04,1,1.82
24363,2018-01-04,2,1.98
24364,2018-01-04,3,1.63
24365,2018-01-04,4,2.02
24366,2018-01-04,5,1.65
24367,2018-01-04,6,1.97
24368,2018-01-04,7,2.76
24369,2018-01-04,8,3.18
24370,2018-01-04,9,2.7
24371,2018-01-04,10,1.99
24372,2018-01-04,11,1.67
24373,2018-01-04,12,1.99
24374,2018-01-04,13,1.3
24375,2018-01-04,14,2.0
24376,2018-01-04,15,1.47
24377,2018-01-04,16,1.93
24378,2018-01-04,17,2.19
24379,2018-01-04,18,4.16
24380,2018-01-04,19,2.78
24381,2018-01-04,20,1.95
24382,2018-01-04,21,2.29
24383,2018-01-04,22,1.84
24384,2018-01-04,23,1.55
24385,2018-01-05,0,1.61
24386,2018-01-05,1,1.61
24387,2018-01-05,2,1.56
24388,2018-01-05,3,1.72
24389,2018-01-05,4,1.31
24390,2018-01-05,5,1.73
24391,2018-01-05,6,1.64
24392,2018-01-05,7,2.38
24393,2018-01-05,8,1.87
24394,2018-01-05,9,2.15
24395,2018-01-05,10,1.98
24396,2018-01-05,11,1.63
24397,2018-01-05,12,1.8
24398,2018-01-05,13,2.48
24399,2018-01-05,14,2.21
24400,2018-01-05,15,1.99
24401,2018-01-05,16,1.92
24402,2018-01-05,17,2.15
24403,2018-01-05,18,2.1
24404,2018-01-05,19,2.7
24405,2018-01-05,20,1.71
24406,2018-01-05,21,2.1
24407,2018-01-05,22,1.64
24408,2018-01-05,23,1.78
24409,2018-01-06,0,1.98
24410,2018-01-06,1,1.6
24411,2018-01-06,2,1.43
24412,2018-01-06,3,1.39
24413,2018-01-06,4,1.4
24414,2018-01-06,5,1.41
24415,2018-01-06,6,1.6
24416,2018-01-06,7,1.29
24417,2018-01-06,8,2.28
24418,2018-01-06,9,1.54
24419,2018-01-06,10,1.27
24420,2018-01-06,11,1.84
24421,2018-01-06,12,1.82
24422,2018-01-06,13,1.89
24423,2018-01-06,14,2.16
24424,2018-01-06,15,2.08
24425,2018-01-06,16,2.06
24426,2018-01-06,17,1.74
24427,2018-01-06,18,2.24
24428,2018-01-06,19,2.48
24429,2018-01-06,20,2.68
24430,2018-01-06,21,2.07
24431,2018-01-06,22,1.77
24432,2018-01-06,23,2.04
24433,2018-01-07,0,1.78
24434,2018-01-07,1,1.68
24435,2018-01-07,2,1.58
24436,2018-01-07,3,1.53
24437,2018-01-07,4,1.55
24438,2018-01-07,5,1.44
24439,2018-01-07,6,1.68
24440,2018-01-07,7,1.43
24441,2018-01-07,8,2.25
24442,2018-01-07,9,1.76
24443,2018-01-07,10,1.55
24444,2018-01-07,11,2.25
24445,2018-01-07,12,2.39
24446,2018-01-07,13,2.21
24447,2018-01-07,14,2.54
24448,2018-01-07,15,2.36
24449,2018-01-07,16,2.43
24450,2018-01-07,17,3.83
24451,2018-01-07,18,2.73
24452,2018-01-07,19,2.05
24453,2018-01-07,20,2.39
24454,2018-01-07,21,2.16
24455,2018-01-07,22,2.52
24456,2018-01-07,23,2.7
24457,2018-01-08,0,1.63
24458,2018-01-08,1,1.69
24459,2018-01-08,2,1.45
24460,2018-01-08,3,1.73
24461,2018-01-08,4,1.35
24462,2018-01-08,5,1.71
24463,2018-01-08,6,1.53
24464,2018-01-08,7,2.43
24465,2018-01-08,8,2.0
24466,2018-01-08,9,2.01
24467,2018-01-08,10,1.68
24468,2018-01-08,11,1.94
24469,2018-01-08,12,2.0
24470,2018-01-08,13,1.4
24471,2018-01-08,14,1.36
24472,2018-01-08,15,2.24
24473,2018-01-08,16,2.14
24474,2018-01-08,17,2.17
24475,2018-01-08,18,3.04
24476,2018-01-08,19,2.09
24477,2018-01-08,20,2.01
24478,2018-01-08,21,2.68
24479,2018-01-08,22,2.32
24480,2018-01-08,23,1.71
24481,2018-01-09,0,1.59
24482,2018-01-09,1,1.25
24483,2018-01-09,2,1.56
24484,2018-01-09,3,1.72
24485,2018-01-09,4,1.28
24486,2018-01-09,5,1.74
24487,2018-01-09,6,1.56
24488,2018-01-09,7,3.31
24489,2018-01-09,8,2.22
24490,2018-01-09,9,1.76
24491,2018-01-09,10,1.48
24492,2018-01-09,11,1.92
24493,2018-01-09,12,1.9
24494,2018-01-09,13,1.99
24495,2018-01-09,14,2.2
24496,2018-01-09,15,1.8
24497,2018-01-09,16,1.97
24498,2018-01-09,17,1.76
24499,2018-01-09,18,3.46
24500,2018-01-09,19,2.05
24501,2018-01-09,20,2.22
24502,2018-01-09,21,2.19
24503,2018-01-09,22,3.25
24504,2018-01-09,23,2.02
24505,2018-01-10,0,1.33
24506,2018-01-10,1,1.6
24507,2018-01-10,2,1.46
24508,2018-01-10,3,1.78
24509,2018-01-10,4,1.27
24510,2018-01-10,5,1.77
24511,2018-01-10,6,1.39
24512,2018-01-10,7,2.7
24513,2018-01-10,8,2.66
24514,2018-01-10,9,3.22
24515,2018-01-10,10,3.17
24516,2018-01-10,11,2.66
24517,2018-01-10,12,1.72
24518,2018-01-10,13,1.45
24519,2018-01-10,14,2.07
24520,2018-01-10,15,1.73
24521,2018-01-10,16,1.96
24522,2018-01-10,17,3.56
24523,2018-01-10,18,2.27
24524,2018-01-10,19,2.18
24525,2018-01-10,20,1.58
24526,2018-01-10,21,1.98
24527,2018-01-10,22,2.18
24528,2018-01-10,23,1.55
24529,2018-01-11,0,1.93
24530,2018-01-11,1,1.42
24531,2018-01-11,2,1.6
24532,2018-01-11,3,1.82
24533,2018-01-11,4,1.32
24534,2018-01-11,5,1.69
24535,2018-01-11,6,1.71
24536,2018-01-11,7,2.29
24537,2018-01-11,8,2.11
24538,2018-01-11,9,2.1
24539,2018-01-11,10,1.7
24540,2018-01-11,11,1.41
24541,2018-01-11,12,1.59
24542,2018-01-11,13,1.87
24543,2018-01-11,14,1.21
24544,2018-01-11,15,1.35
24545,2018-01-11,16,1.73
24546,2018-01-11,17,2.81
24547,2018-01-11,18,2.43
24548,2018-01-11,19,1.99
24549,2018-01-11,20,2.01
24550,2018-01-11,21,2.13
24551,2018-01-11,22,2.79
24552,2018-01-11,23,1.98
24553,2018-01-12,0,1.88
24554,2018-01-12,1,1.46
24555,2018-01-12,2,1.7
24556,2018-01-12,3,1.79
24557,2018-01-12,4,1.33
24558,2018-01-12,5,1.74
24559,2018-01-12,6,1.57
24560,2018-01-12,7,2.19
24561,2018-01-12,8,1.85
24562,2018-01-12,9,2.14
24563,2018-01-12,10,1.58
24564,2018-01-12,11,1.62
24565,2018-01-12,12,1.51
24566,2018-01-12,13,1.66
24567,2018-01-12,14,1.48
24568,2018-01-12,15,1.62
24569,2018-01-12,16,1.53
24570,2018-01-12,17,2.01
24571,2018-01-12,18,2.61
24572,2018-01-12,19,2.71
24573,2018-01-12,20,1.95
24574,2018-01-12,21,2.29
24575,2018-01-12,22,1.95
24576,2018-01-12,23,2.18
24577,2018-01-13,0,1.33
24578,2018-01-13,1,1.72
24579,2018-01-13,2,1.51
24580,2018-01-13,3,1.47
24581,2018-01-13,4,1.77
24582,2018-01-13,5,1.22
24583,2018-01-13,6,1.7
24584,2018-01-13,7,2.11
24585,2018-01-13,8,2.13
24586,2018-01-13,9,2.22
24587,2018-01-13,10,2.17
24588,2018-01-13,11,2.28
24589,2018-01-13,12,3.66
24590,2018-01-13,13,4.29
24591,2018-01-13,14,2.0
24592,2018-01-13,15,4.24
24593,2018-01-13,16,1.6
24594,2018-01-13,17,3.36
24595,2018-01-13,18,3.64
24596,2018-01-13,19,3.98
24597,2018-01-13,20,3.64
24598,2018-01-13,21,1.81
24599,2018-01-13,22,1.88
24600,2018-01-13,23,1.81
24601,2018-01-14,0,1.27
24602,2018-01-14,1,1.7
24603,2018-01-14,2,1.67
24604,2018-01-14,3,1.57
24605,2018-01-14,4,1.91
24606,2018-01-14,5,1.51
24607,2018-01-14,6,2.15
24608,2018-01-14,7,2.33
24609,2018-01-14,8,2.41
24610,2018-01-14,9,1.75
24611,2018-01-14,10,1.85
24612,2018-01-14,11,2.11
24613,2018-01-14,12,2.35
24614,2018-01-14,13,2.58
24615,2018-01-14,14,1.92
24616,2018-01-14,15,2.0
24617,2018-01-14,16,3.06
24618,2018-01-14,17,2.98
24619,2018-01-14,18,2.72
24620,2018-01-14,19,2.77
24621,2018-01-14,20,2.4
24622,2018-01-14,21,2.28
24623,2018-01-14,22,2.0
24624,2018-01-14,23,1.82
24625,2018-01-15,0,2.01
24626,2018-01-15,1,1.53
24627,2018-01-15,2,1.73
24628,2018-01-15,3,1.6
24629,2018-01-15,4,1.69
24630,2018-01-15,5,1.84
24631,2018-01-15,6,1.48
24632,2018-01-15,7,2.25
24633,2018-01-15,8,2.08
24634,2018-01-15,9,1.82
24635,2018-01-15,10,1.72
24636,2018-01-15,11,3.49
24637,2018-01-15,12,1.46
24638,2018-01-15,13,1.47
24639,2018-01-15,14,1.38
24640,2018-01-15,15,3.61
24641,2018-01-15,16,2.73
24642,2018-01-15,17,3.08
24643,2018-01-15,18,2.2
24644,2018-01-15,19,1.89
24645,2018-01-15,20,2.55
24646,2018-01-15,21,2.47
24647,2018-01-15,22,1.93
24648,2018-01-15,23,1.68
24649,2018-01-16,0,1.58
24650,2018-01-16,1,1.28
24651,2018-01-16,2,1.38
24652,2018-01-16,3,1.47
24653,2018-01-16,4,1.18
24654,2018-01-16,5,1.69
24655,2018-01-16,6,1.26
24656,2018-01-16,7,2.17
24657,2018-01-16,8,1.8
24658,2018-01-16,9,2.18
24659,2018-01-16,10,1.47
24660,2018-01-16,11,1.45
24661,2018-01-16,12,1.27
24662,2018-01-16,13,2.05
24663,2018-01-16,14,1.67
24664,2018-01-16,15,2.01
24665,2018-01-16,16,1.42
24666,2018-01-16,17,1.58
24667,2018-01-16,18,3.26
24668,2018-01-16,19,2.39
24669,2018-01-16,20,2.08
24670,2018-01-16,21,1.53
24671,2018-01-16,22,2.05
24672,2018-01-16,23,1.57
24673,2018-01-17,0,1.59
24674,2018-01-17,1,1.23
24675,2018-01-17,2,1.54
24676,2018-01-17,3,1.39
24677,2018-01-17,4,1.71
24678,2018-01-17,5,1.32
24679,2018-01-17,6,1.42
24680,2018-01-17,7,2.09
24681,2018-01-17,8,1.93
24682,2018-01-17,9,3.34
24683,2018-01-17,10,3.83
24684,2018-01-17,11,1.5
24685,2018-01-17,12,1.28
24686,2018-01-17,13,1.28
24687,2018-01-17,14,1.98
24688,2018-01-17,15,1.55
24689,2018-01-17,16,2.17
24690,2018-01-17,17,1.85
24691,2018-01-17,18,2.75
24692,2018-01-17,19,1.99
24693,2018-01-17,20,1.93
24694,2018-01-17,21,1.87
24695,2018-01-17,22,1.78
24696,2018-01-17,23,2.17
24697,2018-01-18,0,1.75
24698,2018-01-18,1,1.57
24699,2018-01-18,2,1.24
24700,2018-01-18,3,1.26
24701,2018-01-18,4,1.5
24702,2018-01-18,5,1.19
24703,2018-01-18,6,1.58
24704,2018-01-18,7,1.8
24705,2018-01-18,8,2.59
24706,2018-01-18,9,1.7
24707,2018-01-18,10,1.55
24708,2018-01-18,11,1.48
24709,2018-01-18,12,1.74
24710,2018-01-18,13,1.42
24711,2018-01-18,14,1.66
24712,2018-01-18,15,1.73
24713,2018-01-18,16,1.45
24714,2018-01-18,17,2.19
24715,2018-01-18,18,2.83
24716,2018-01-18,19,2.08
24717,2018-01-18,20,2.16
24718,2018-01-18,21,1.88
24719,2018-01-18,22,2.26
24720,2018-01-18,23,1.68
24721,2018-01-19,0,1.45
24722,2018-01-19,1,1.63
24723,2018-01-19,2,1.64
24724,2018-01-19,3,1.4
24725,2018-01-19,4,1.76
24726,2018-01-19,5,1.39
24727,2018-01-19,6,1.44
24728,2018-01-19,7,2.66
24729,2018-01-19,8,1.77
24730,2018-01-19,9,2.03
24731,2018-01-19,10,2.16
24732,2018-01-19,11,1.22
24733,2018-01-19,12,1.93
24734,2018-01-19,13,1.41
24735,2018-01-19,14,1.96
24736,2018-01-19,15,1.76
24737,2018-01-19,16,2.25
24738,2018-01-19,17,1.99
24739,2018-01-19,18,2.05
24740,2018-01-19,19,1.66
24741,2018-01-19,20,1.51
24742,2018-01-19,21,1.96
24743,2018-01-19,22,1.71
24744,2018-01-19,23,2.14
24745,2018-01-20,0,1.49
24746,2018-01-20,1,1.59
24747,2018-01-20,2,1.82
24748,2018-01-20,3,1.45
24749,2018-01-20,4,1.89
24750,2018-01-20,5,1.65
24751,2018-01-20,6,1.46
24752,2018-01-20,7,1.75
24753,2018-01-20,8,2.09
24754,2018-01-20,9,1.88
24755,2018-01-20,10,2.67
24756,2018-01-20,11,1.97
24757,2018-01-20,12,2.09
24758,2018-01-20,13,2.18
24759,2018-01-20,14,2.12
24760,2018-01-20,15,2.33
24761,2018-01-20,16,2.41
24762,2018-01-20,17,3.04
24763,2018-01-20,18,3.82
24764,2018-01-20,19,2.34
24765,2018-01-20,20,2.39
24766,2018-01-20,21,2.09
24767,2018-01-20,22,1.85
24768,2018-01-20,23,1.84
24769,2018-01-21,0,1.68
24770,2018-01-21,1,1.54
24771,2018-01-21,2,1.39
24772,2018-01-21,3,1.73
24773,2018-01-21,4,1.42
24774,2018-01-21,5,1.66
24775,2018-01-21,6,1.82
24776,2018-01-21,7,1.84
24777,2018-01-21,8,1.98
24778,2018-01-21,9,1.98
24779,2018-01-21,10,2.85
24780,2018-01-21,11,1.98
24781,2018-01-21,12,1.81
24782,2018-01-21,13,1.63
24783,2018-01-21,14,2.06
24784,2018-01-21,15,4.27
24785,2018-01-21,16,5.49
24786,2018-01-21,17,4.24
24787,2018-01-21,18,2.25
24788,2018-01-21,19,2.22
24789,2018-01-21,20,2.03
24790,2018-01-21,21,2.17
24791,2018-01-21,22,2.16
24792,2018-01-21,23,2.19
24793,2018-01-22,0,1.64
24794,2018-01-22,1,1.42
24795,2018-01-22,2,1.56
24796,2018-01-22,3,1.27
24797,2018-01-22,4,1.72
24798,2018-01-22,5,1.29
24799,2018-01-22,6,1.63
24800,2018-01-22,7,2.19
24801,2018-01-22,8,1.9
24802,2018-01-22,9,1.99
24803,2018-01-22,10,1.55
24804,2018-01-22,11,1.93
24805,2018-01-22,12,1.42
24806,2018-01-22,13,1.35
24807,2018-01-22,14,1.55
24808,2018-01-22,15,1.52
24809,2018-01-22,16,1.73
24810,2018-01-22,17,1.78
24811,2018-01-22,18,3.44
24812,2018-01-22,19,2.3
24813,2018-01-22,20,1.93
24814,2018-01-22,21,2.09
24815,2018-01-22,22,3.36
24816,2018-01-22,23,3.34
24817,2018-01-23,0,1.76
24818,2018-01-23,1,1.29
24819,2018-01-23,2,1.82
24820,2018-01-23,3,1.31
24821,2018-01-23,4,1.78
24822,2018-01-23,5,1.74
24823,2018-01-23,6,1.38
24824,2018-01-23,7,2.91
24825,2018-01-23,8,1.82
24826,2018-01-23,9,1.97
24827,2018-01-23,10,1.74
24828,2018-01-23,11,1.83
24829,2018-01-23,12,2.19
24830,2018-01-23,13,1.64
24831,2018-01-23,14,2.05
24832,2018-01-23,15,1.93
24833,2018-01-23,16,2.45
24834,2018-01-23,17,3.37
24835,2018-01-23,18,3.09
24836,2018-01-23,19,1.8
24837,2018-01-23,20,2.23
24838,2018-01-23,21,1.97
24839,2018-01-23,22,2.51
24840,2018-01-23,23,1.94
24841,2018-01-24,0,1.54
24842,2018-01-24,1,1.72
24843,2018-01-24,2,1.38
24844,2018-01-24,3,1.63
24845,2018-01-24,4,1.45
24846,2018-01-24,5,1.64
24847,2018-01-24,6,1.31
24848,2018-01-24,7,2.29
24849,2018-01-24,8,2.01
24850,2018-01-24,9,2.24
24851,2018-01-24,10,2.99
24852,2018-01-24,11,2.18
24853,2018-01-24,12,1.64
24854,2018-01-24,13,1.77
24855,2018-01-24,14,1.79
24856,2018-01-24,15,2.01
24857,2018-01-24,16,1.65
24858,2018-01-24,17,3.84
24859,2018-01-24,18,2.06
24860,2018-01-24,19,1.82
24861,2018-01-24,20,2.32
24862,2018-01-24,21,1.66
24863,2018-01-24,22,2.2
24864,2018-01-24,23,1.5
24865,2018-01-25,0,1.74
24866,2018-01-25,1,1.5
24867,2018-01-25,2,1.84
24868,2018-01-25,3,1.18
24869,2018-01-25,4,1.81
24870,2018-01-25,5,1.52
24871,2018-01-25,6,2.17
24872,2018-01-25,7,2.04
24873,2018-01-25,8,2.08
24874,2018-01-25,9,2.48
24875,2018-01-25,10,2.06
24876,2018-01-25,11,1.73
24877,2018-01-25,12,1.4
24878,2018-01-25,13,1.58
24879,2018-01-25,14,1.51
24880,2018-01-25,15,1.45
24881,2018-01-25,16,1.59
24882,2018-01-25,17,2.85
24883,2018-01-25,18,2.74
24884,2018-01-25,19,2.3
24885,2018-01-25,20,1.78
24886,2018-01-25,21,2.39
24887,2018-01-25,22,2.24
24888,2018-01-25,23,1.65
24889,2018-01-26,0,1.97
24890,2018-01-26,1,1.59
24891,2018-01-26,2,1.49
24892,2018-01-26,3,1.81
24893,2018-01-26,4,1.84
24894,2018-01-26,5,1.46
24895,2018-01-26,6,1.77
24896,2018-01-26,7,2.32
24897,2018-01-26,8,2.2
24898,2018-01-26,9,3.18
24899,2018-01-26,10,3.43
24900,2018-01-26,11,2.05
24901,2018-01-26,12,2.16
24902,2018-01-26,13,1.79
24903,2018-01-26,14,1.4
24904,2018-01-26,15,2.01
24905,2018-01-26,16,1.69
24906,2018-01-26,17,2.24
24907,2018-01-26,18,2.16
24908,2018-01-26,19,2.89
24909,2018-01-26,20,2.56
24910,2018-01-26,21,2.55
24911,2018-01-26,22,2.13
24912,2018-01-26,23,2.33
24913,2018-01-27,0,1.66
24914,2018-01-27,1,1.64
24915,2018-01-27,2,1.83
24916,2018-01-27,3,1.48
24917,2018-01-27,4,1.88
24918,2018-01-27,5,1.43
24919,2018-01-27,6,1.84
24920,2018-01-27,7,1.45
24921,2018-01-27,8,2.35
24922,2018-01-27,9,3.87
24923,2018-01-27,10,4.26
24924,2018-01-27,11,4.4
24925,2018-01-27,12,1.83
24926,2018-01-27,13,4.11
24927,2018-01-27,14,1.92
24928,2018-01-27,15,2.76
24929,2018-01-27,16,2.09
24930,2018-01-27,17,1.88
24931,2018-01-27,18,2.8
24932,2018-01-27,19,1.96
24933,2018-01-27,20,2.06
24934,2018-01-27,21,2.25
24935,2018-01-27,22,2.15
24936,2018-01-27,23,1.85
24937,2018-01-28,0,2.12
24938,2018-01-28,1,1.55
24939,2018-01-28,2,1.99
24940,2018-01-28,3,1.58
24941,2018-01-28,4,1.87
24942,2018-01-28,5,1.63
24943,2018-01-28,6,2.23
24944,2018-01-28,7,2.01
24945,2018-01-28,8,1.89
24946,2018-01-28,9,2.19
24947,2018-01-28,10,2.48
24948,2018-01-28,11,2.59
24949,2018-01-28,12,3.32
24950,2018-01-28,13,3.03
24951,2018-01-28,14,2.25
24952,2018-01-28,15,1.98
24953,2018-01-28,16,2.21
24954,2018-01-28,17,2.21
24955,2018-01-28,18,2.92
24956,2018-01-28,19,2.63
24957,2018-01-28,20,1.86
24958,2018-01-28,21,2.41
24959,2018-01-28,22,2.19
24960,2018-01-28,23,2.55
24961,2018-01-29,0,1.79
24962,2018-01-29,1,1.69
24963,2018-01-29,2,1.26
24964,2018-01-29,3,1.56
24965,2018-01-29,4,1.36
24966,2018-01-29,5,1.77
24967,2018-01-29,6,1.05
24968,2018-01-29,7,2.52
24969,2018-01-29,8,1.65
24970,2018-01-29,9,2.05
24971,2018-01-29,10,1.51
24972,2018-01-29,11,2.22
24973,2018-01-29,12,1.33
24974,2018-01-29,13,1.8
24975,2018-01-29,14,1.5
24976,2018-01-29,15,1.65
24977,2018-01-29,16,2.3
24978,2018-01-29,17,1.8
24979,2018-01-29,18,2.86
24980,2018-01-29,19,2.23
24981,2018-01-29,20,1.74
24982,2018-01-29,21,2.25
24983,2018-01-29,22,2.04
24984,2018-01-29,23,2.12
24985,2018-01-30,0,1.76
24986,2018-01-30,1,1.84
24987,2018-01-30,2,1.62
24988,2018-01-30,3,1.5
24989,2018-01-30,4,1.82
24990,2018-01-30,5,1.55
24991,2018-01-30,6,2.54
24992,2018-01-30,7,2.64
24993,2018-01-30,8,1.99
24994,2018-01-30,9,2.02
24995,2018-01-30,10,1.8
24996,2018-01-30,11,1.72
24997,2018-01-30,12,2.09
24998,2018-01-30,13,1.58
24999,2018-01-30,14,2.1
25000,2018-01-30,15,1.37
25001,2018-01-30,16,2.32
25002,2018-01-30,17,1.71
25003,2018-01-30,18,4.3
25004,2018-01-30,19,2.01
25005,2018-01-30,20,2.43
25006,2018-01-30,21,2.12
25007,2018-01-30,22,1.86
25008,2018-01-30,23,2.17
25009,2018-01-31,0,1.63
25010,2018-01-31,1,1.8
25011,2018-01-31,2,1.84
25012,2018-01-31,3,1.43
25013,2018-01-31,4,1.7
25014,2018-01-31,5,1.89
25015,2018-01-31,6,1.8
25016,2018-01-31,7,2.06
25017,2018-01-31,8,2.3
25018,2018-01-31,9,1.8
25019,2018-01-31,10,2.2
25020,2018-01-31,11,1.39
25021,2018-01-31,12,1.77
25022,2018-01-31,13,1.41
25023,2018-01-31,14,2.04
25024,2018-01-31,15,1.81
25025,2018-01-31,16,2.24
25026,2018-01-31,17,2.29
25027,2018-01-31,18,3.55
25028,2018-01-31,19,2.75
25029,2018-01-31,20,2.82
25030,2018-01-31,21,2.33
25031,2018-01-31,22,2.28
25032,2018-01-31,23,1.54
25033,2018-02-01,0,1.94
25034,2018-02-01,1,1.54
25035,2018-02-01,2,1.76
25036,2018-02-01,3,1.57
25037,2018-02-01,4,1.73
25038,2018-02-01,5,1.53
25039,2018-02-01,6,1.76
25040,2018-02-01,7,2.11
25041,2018-02-01,8,2.49
25042,2018-02-01,9,1.72
25043,2018-02-01,10,1.71
25044,2018-02-01,11,1.59
25045,2018-02-01,12,1.91
25046,2018-02-01,13,1.48
25047,2018-02-01,14,1.64
25048,2018-02-01,15,1.84
25049,2018-02-01,16,2.3
25050,2018-02-01,17,2.7
25051,2018-02-01,18,3.44
25052,2018-02-01,19,3.19
25053,2018-02-01,20,1.96
25054,2018-02-01,21,2.44
25055,2018-02-01,22,2.13
25056,2018-02-01,23,1.81
25057,2018-02-02,0,2.21
25058,2018-02-02,1,1.79
25059,2018-02-02,2,1.59
25060,2018-02-02,3,1.5
25061,2018-02-02,4,1.78
25062,2018-02-02,5,1.72
25063,2018-02-02,6,1.36
25064,2018-02-02,7,2.51
25065,2018-02-02,8,1.8
25066,2018-02-02,9,1.82
25067,2018-02-02,10,2.02
25068,2018-02-02,11,1.32
25069,2018-02-02,12,2.2
25070,2018-02-02,13,1.28
25071,2018-02-02,14,2.06
25072,2018-02-02,15,2.51
25073,2018-02-02,16,2.17
25074,2018-02-02,17,2.1
25075,2018-02-02,18,2.58
25076,2018-02-02,19,2.35
25077,2018-02-02,20,1.83
25078,2018-02-02,21,2.14
25079,2018-02-02,22,1.77
25080,2018-02-02,23,1.75
25081,2018-02-03,0,1.76
