id_casa,time_tag,energy_kWh,retorno
10_casa,2015-06-15,19.71,0.16696269982237988
10_casa,2015-06-16,11.86,-0.39827498731608324
10_casa,2015-06-17,10.510000000000002,-0.11382799325463722
10_casa,2015-06-18,12.860000000000003,0.22359657469077088
10_casa,2015-06-19,10.290000000000001,-0.19984447900466573
10_casa,2015-06-20,14.360000000000001,0.39552964042759964
10_casa,2015-06-21,16.29,0.13440111420612788
10_casa,2015-06-22,11.629999999999999,-0.2860650705954574
10_casa,2015-06-23,15.680000000000005,0.34823731728288965
10_casa,2015-06-24,14.54,-0.0727040816326534
10_casa,2015-06-25,12.459999999999999,-0.14305364511691887
10_casa,2015-06-26,17.009999999999998,0.3651685393258426
10_casa,2015-06-27,15.78,-0.07231040564373892
10_casa,2015-06-28,13.020000000000003,-0.1749049429657792
10_casa,2015-06-29,11.52,-0.11520737327188968
10_casa,2015-06-30,15.03,0.3046875
10_casa,2015-07-01,18.87,0.2554890219560879
10_casa,2015-07-02,12.38,-0.3439321674615792
10_casa,2015-07-03,10.84,-0.12439418416801296
10_casa,2015-07-04,13.889999999999997,0.2813653136531362
10_casa,2015-07-05,19.519999999999992,0.40532757379409623
10_casa,2015-07-06,10.27,-0.47387295081967196
10_casa,2015-07-07,12.63,0.22979552093476152
10_casa,2015-07-08,14.659999999999998,0.16072842438638135
10_casa,2015-07-09,14.67,0.0006821282401092699
10_casa,2015-07-10,11.149999999999999,-0.23994546693933205
10_casa,2015-07-11,15.77,0.4143497757847534
10_casa,2015-07-12,12.72,-0.19340519974635373
10_casa,2015-07-13,11.52,-0.09433962264150952
10_casa,2015-07-14,16.539999999999996,0.4357638888888886
10_casa,2015-07-15,13.6,-0.17775090689238193
10_casa,2015-07-16,15.34,0.12794117647058822
10_casa,2015-07-17,11.04,-0.2803129074315516
10_casa,2015-07-18,13.520000000000001,0.2246376811594204
10_casa,2015-07-19,13.490000000000004,-0.002218934911242476
10_casa,2015-07-20,15.300000000000002,0.13417346182357281
10_casa,2015-07-21,10.49,-0.31437908496732037
10_casa,2015-07-22,10.540000000000001,0.004766444232602529
10_casa,2015-07-23,14.670000000000002,0.3918406072106262
10_casa,2015-07-24,12.149999999999999,-0.1717791411042947
10_casa,2015-07-25,20.260000000000005,0.667489711934157
10_casa,2015-07-26,11.74,-0.4205330700888451
10_casa,2015-07-27,13.979999999999999,0.19080068143100504
10_casa,2015-07-28,14.26,0.02002861230329045
10_casa,2015-07-29,11.63,-0.18443197755960727
10_casa,2015-07-30,15.110000000000001,0.2992261392949269
10_casa,2015-07-31,11.82,-0.21773659827928527
10_casa,2015-08-01,22.419999999999998,0.8967851099830793
10_casa,2015-08-02,12.670000000000002,-0.434879571810883
10_casa,2015-08-03,11.6,-0.08445146014206806
10_casa,2015-08-04,12.229999999999999,0.05431034482758612
10_casa,2015-08-05,10.93,-0.106295993458708
10_casa,2015-08-06,15.959999999999999,0.46020128087831647
10_casa,2015-08-07,9.27,-0.4191729323308271
10_casa,2015-08-08,13.659999999999998,0.4735706580366774
10_casa,2015-08-09,15.290000000000003,0.11932650073206474
10_casa,2015-08-10,12.120000000000001,-0.20732504905166782
10_casa,2015-08-11,16.369999999999997,0.3506600660066004
10_casa,2015-08-12,11.83,-0.2773365913255955
10_casa,2015-08-13,12.540000000000001,0.060016906170752504
10_casa,2015-08-14,13.66,0.08931419457735235
10_casa,2015-08-15,13.330000000000002,-0.024158125915080375
10_casa,2015-08-16,14.96,0.12228057014253557
10_casa,2015-08-17,12.74,-0.14839572192513373
10_casa,2015-08-18,18.520000000000003,0.45368916797488246
10_casa,2015-08-19,7.43,-0.5988120950323975
10_casa,2015-08-20,6.17,-0.16958277254374154
10_casa,2015-08-21,6.4,0.037277147487844386
10_casa,2015-08-22,6.3100000000000005,-0.014062499999999978
10_casa,2015-08-23,6.220000000000001,-0.01426307448494446
10_casa,2015-08-24,6.3,0.012861736334405016
10_casa,2015-08-25,6.0600000000000005,-0.03809523809523796
10_casa,2015-08-26,6.27,0.03465346534653446
10_casa,2015-08-27,6.1400000000000015,-0.020733652312599382
10_casa,2015-08-28,6.35,0.03420195439739393
10_casa,2015-08-29,6.1,-0.03937007874015752
10_casa,2015-08-30,6.16,0.009836065573770592
10_casa,2015-08-31,6.0600000000000005,-0.016233766233766156
10_casa,2015-09-01,5.889999999999999,-0.028052805280528337
10_casa,2015-09-02,6.090000000000001,0.0339558573853993
10_casa,2015-09-03,6.139999999999999,0.008210180623973384
10_casa,2015-09-04,5.94,-0.03257328990227992
10_casa,2015-09-05,5.799999999999999,-0.023569023569023795
10_casa,2015-09-06,13.91,1.398275862068966
10_casa,2015-09-07,21.62,0.5542774982027319
10_casa,2015-09-08,12.47,-0.4232192414431082
10_casa,2015-09-09,10.03,-0.1956696070569367
10_casa,2015-09-10,12.45,0.24127617148554337
10_casa,2015-09-11,14.759999999999998,0.18554216867469875
10_casa,2015-09-12,18.96,0.2845528455284556
10_casa,2015-09-13,15.709999999999999,-0.17141350210970474
10_casa,2015-09-14,14.31,-0.0891152132399744
10_casa,2015-09-15,15.950000000000001,0.11460517120894487
10_casa,2015-09-16,12.14,-0.23887147335423198
10_casa,2015-09-17,14.530000000000001,0.19686985172981886
10_casa,2015-09-18,9.250000000000002,-0.3633860977288368
10_casa,2015-09-19,12.840000000000002,0.3881081081081079
10_casa,2015-09-20,17.46,0.3598130841121494
10_casa,2015-09-21,11.880000000000003,-0.31958762886597925
10_casa,2015-09-22,9.73,-0.18097643097643112
10_casa,2015-09-23,17.15,0.7625899280575537
10_casa,2015-09-24,14.519999999999998,-0.15335276967930034
10_casa,2015-09-25,12.62,-0.13085399449035806
10_casa,2015-09-26,10.340000000000002,-0.1806656101426306
10_casa,2015-09-27,19.280000000000005,0.8646034816247583
10_casa,2015-09-28,18.919999999999998,-0.01867219917012486
10_casa,2015-09-29,10.919999999999996,-0.422832980972516
10_casa,2015-09-30,10.2,-0.0659340659340657
10_casa,2015-10-01,17.76,0.7411764705882355
10_casa,2015-10-02,12.839999999999996,-0.2770270270270273
10_casa,2015-10-03,12.360000000000001,-0.03738317757009313
10_casa,2015-10-04,16.250000000000004,0.31472491909385125
10_casa,2015-10-05,15.25,-0.061538461538461764
10_casa,2015-10-06,12.039999999999997,-0.21049180327868866
10_casa,2015-10-07,12.89,0.07059800664451865
10_casa,2015-10-08,14.39,0.1163692785104733
10_casa,2015-10-09,10.979999999999997,-0.23697011813759583
10_casa,2015-10-10,13.96,0.27140255009107506
10_casa,2015-10-11,31.26,1.2392550143266474
10_casa,2015-10-12,20.220000000000002,-0.35316698656429935
10_casa,2015-10-13,17.6,-0.12957467853610294
10_casa,2015-10-14,15.289999999999997,-0.1312500000000002
10_casa,2015-10-15,16.94,0.10791366906474842
10_casa,2015-10-16,13.99,-0.17414403778040144
10_casa,2015-10-17,15.889999999999999,0.13581129378127232
10_casa,2015-10-18,21.449999999999996,0.34990560100692236
10_casa,2015-10-19,14.320000000000002,-0.33240093240093216
10_casa,2015-10-20,13.82,-0.034916201117318524
10_casa,2015-10-21,14.99,0.08465991316931976
10_casa,2015-10-22,18.290000000000003,0.2201467645096733
10_casa,2015-10-23,12.229999999999997,-0.33132859486057986
10_casa,2015-10-24,17.13,0.40065412919051546
10_casa,2015-10-25,24.480000000000004,0.42907180385289
10_casa,2015-10-26,18.76,-0.2336601307189543
10_casa,2015-10-27,15.860000000000001,-0.1545842217484008
10_casa,2015-10-28,18.69,0.1784363177805801
10_casa,2015-10-29,18.48,-0.011235955056179803
10_casa,2015-10-30,15.14,-0.18073593073593075
10_casa,2015-10-31,21.919999999999998,0.44782034346103017
10_casa,2015-11-01,23.439999999999998,0.06934306569343063
10_casa,2015-11-02,19.509999999999998,-0.1676621160409556
10_casa,2015-11-03,24.119999999999997,0.2362890825217836
10_casa,2015-11-04,19.02,-0.21144278606965172
10_casa,2015-11-05,19.89,0.045741324921135806
10_casa,2015-11-06,15.599999999999996,-0.21568627450980415
10_casa,2015-11-07,15.180000000000001,-0.026923076923076605
10_casa,2015-11-08,19.950000000000003,0.31422924901185767
10_casa,2015-11-09,16.28,-0.18395989974937355
10_casa,2015-11-10,19.670000000000005,0.2082309582309585
10_casa,2015-11-11,20.29,0.03152008134214501
10_casa,2015-11-12,18.71,-0.07787087235091172
10_casa,2015-11-13,12.35,-0.33992517370390174
10_casa,2015-11-14,17.99,0.45668016194331984
10_casa,2015-11-15,23.210000000000004,0.29016120066703754
10_casa,2015-11-16,16.11,-0.3059026281775099
10_casa,2015-11-17,19.060000000000002,0.18311607697082577
10_casa,2015-11-18,18.27,-0.04144805876180502
10_casa,2015-11-19,25.669999999999998,0.4050355774493706
10_casa,2015-11-20,15.73,-0.3872224386443318
10_casa,2015-11-21,20.47,0.30133502860775585
10_casa,2015-11-22,26.47,0.29311187103077674
10_casa,2015-11-23,31.589999999999996,0.1934265205893464
10_casa,2015-11-24,23.619999999999997,-0.25229503007280785
10_casa,2015-11-25,18.379999999999995,-0.22184589331075366
10_casa,2015-11-26,27.36,0.4885745375408055
10_casa,2015-11-27,16.03,-0.4141081871345029
10_casa,2015-11-28,20.87,0.3019338739862758
10_casa,2015-11-29,29.889999999999997,0.43219932918064186
10_casa,2015-11-30,18.49,-0.38139846102375374
10_casa,2015-12-01,23.77,0.2855597620335317
10_casa,2015-12-02,16.52,-0.3050063104753892
10_casa,2015-12-03,16.01,-0.03087167070217911
10_casa,2015-12-04,12.87,-0.1961274203622737
10_casa,2015-12-05,20.03,0.5563325563325565
10_casa,2015-12-06,27.360000000000003,0.36595107338991517
10_casa,2015-12-07,16.140000000000004,-0.4100877192982455
10_casa,2015-12-08,16.790000000000003,0.04027261462205689
10_casa,2015-12-09,14.25,-0.15128052412150106
10_casa,2015-12-10,13.509999999999998,-0.051929824561403604
10_casa,2015-12-11,15.089999999999998,0.11695040710584759
10_casa,2015-12-12,27.639999999999997,0.8316766070245196
10_casa,2015-12-13,27.52,-0.004341534008682979
10_casa,2015-12-14,19.57,-0.2888808139534883
10_casa,2015-12-15,19.830000000000002,0.01328564128768539
10_casa,2015-12-16,29.04,0.46444780635400895
10_casa,2015-12-17,21.769999999999996,-0.25034435261708
10_casa,2015-12-18,17.560000000000002,-0.1933853927423057
10_casa,2015-12-19,17.290000000000003,-0.01537585421412302
10_casa,2015-12-20,30.3,0.7524580682475417
10_casa,2015-12-21,27.54,-0.09108910891089117
10_casa,2015-12-22,24.84,-0.0980392156862745
10_casa,2015-12-23,16.629999999999995,-0.3305152979066024
10_casa,2015-12-24,24.39,0.4666265784726402
10_casa,2015-12-25,40.800000000000004,0.6728167281672819
10_casa,2015-12-26,22.529999999999998,-0.4477941176470589
10_casa,2015-12-27,31.87,0.4145583666222816
10_casa,2015-12-28,24.949999999999996,-0.2171320991528084
10_casa,2015-12-29,17.19,-0.31102204408817613
10_casa,2015-12-30,19.109999999999992,0.11169284467713725
10_casa,2015-12-31,27.85,0.45735217163788655
10_casa,2016-01-01,26.5,-0.04847396768402157
10_casa,2016-01-02,24.43,-0.07811320754716977
10_casa,2016-01-03,26.61,0.0892345476872698
10_casa,2016-01-04,17.950000000000003,-0.3254415633220592
10_casa,2016-01-05,23.640000000000004,0.31699164345403896
10_casa,2016-01-06,15.680000000000001,-0.33671742808798655
10_casa,2016-01-07,19.68,0.2551020408163265
10_casa,2016-01-08,16.4,-0.16666666666666674
10_casa,2016-01-09,16.76,0.021951219512195363
10_casa,2016-01-10,17.55,0.047136038186157414
10_casa,2016-01-11,19.36,0.10313390313390314
10_casa,2016-01-12,25.13,0.2980371900826446
10_casa,2016-01-13,17.15,-0.31754874651810583
10_casa,2016-01-14,20.39,0.18892128279883402
10_casa,2016-01-15,14.67,-0.2805296714075527
10_casa,2016-01-16,18.680000000000003,0.27334696659850066
10_casa,2016-01-17,19.3,0.03319057815845805
10_casa,2016-01-18,17.4,-0.09844559585492241
10_casa,2016-01-19,22.779999999999994,0.30919540229885034
10_casa,2016-01-20,14.649999999999999,-0.3568920105355574
10_casa,2016-01-21,19.46,0.3283276450511947
10_casa,2016-01-22,16.89,-0.13206577595066804
10_casa,2016-01-23,13.860000000000001,-0.17939609236234455
10_casa,2016-01-24,25.25,0.8217893217893217
10_casa,2016-01-25,19.439999999999998,-0.2300990099009902
10_casa,2016-01-26,18.1,-0.0689300411522632
10_casa,2016-01-27,15.21,-0.15966850828729284
10_casa,2016-01-28,22.94,0.5082182774490467
10_casa,2016-01-29,16.130000000000003,-0.29686137750653874
10_casa,2016-01-30,17.790000000000003,0.10291382517048975
10_casa,2016-01-31,24.120000000000005,0.35581787521079256
10_casa,2016-02-01,19.23,-0.20273631840796036
10_casa,2016-02-02,22.439999999999998,0.16692667706708253
10_casa,2016-02-03,15.129999999999999,-0.3257575757575757
10_casa,2016-02-04,18.189999999999998,0.20224719101123578
10_casa,2016-02-05,18.560000000000002,0.020340846619021802
10_casa,2016-02-06,15.160000000000002,-0.1831896551724138
10_casa,2016-02-07,17.419999999999998,0.1490765171503956
10_casa,2016-02-08,17.490000000000006,0.004018369690012014
10_casa,2016-02-09,14.440000000000001,-0.1743853630646085
10_casa,2016-02-10,19.08,0.3213296398891965
10_casa,2016-02-11,24.16,0.2662473794549267
10_casa,2016-02-12,17.62,-0.27069536423841056
10_casa,2016-02-13,21.14,0.19977298524404086
10_casa,2016-02-14,13.530000000000001,-0.35998107852412486
10_casa,2016-02-15,17.950000000000003,0.32668144863266835
10_casa,2016-02-16,17.71,-0.013370473537604566
10_casa,2016-02-17,18.2,0.02766798418972316
10_casa,2016-02-18,19.609999999999996,0.0774725274725272
10_casa,2016-02-19,13.550000000000002,-0.30902600713921446
10_casa,2016-02-20,16.34,0.20590405904059028
10_casa,2016-02-21,20.150000000000002,0.233170134638923
10_casa,2016-02-22,22.55,0.11910669975186106
10_casa,2016-02-23,16.84,-0.2532150776053216
10_casa,2016-02-24,15.719999999999999,-0.06650831353919251
10_casa,2016-02-25,20.03,0.274173027989822
10_casa,2016-02-26,16.66,-0.16824762855716424
10_casa,2016-02-27,19.450000000000003,0.16746698679471805
10_casa,2016-02-28,18.42,-0.052956298200514174
10_casa,2016-02-29,15.46,-0.16069489685124871
10_casa,2016-03-01,18.18,0.1759379042690814
10_casa,2016-03-02,15.69,-0.136963696369637
10_casa,2016-03-03,12.719999999999997,-0.1892925430210327
10_casa,2016-03-04,18.08,0.42138364779874227
10_casa,2016-03-05,13.559999999999999,-0.25
10_casa,2016-03-06,17.74,0.30825958702064904
10_casa,2016-03-07,21.900000000000002,0.2344983089064263
10_casa,2016-03-08,22.229999999999997,0.015068493150684592
10_casa,2016-03-09,14.279999999999998,-0.3576248313090419
10_casa,2016-03-10,17.330000000000002,0.21358543417366982
10_casa,2016-03-11,16.34,-0.057126370455857
10_casa,2016-03-12,14.059999999999999,-0.13953488372093026
10_casa,2016-03-13,11.360000000000001,-0.1920341394025603
10_casa,2016-03-14,17.639999999999997,0.5528169014084503
10_casa,2016-03-15,15.829999999999998,-0.10260770975056688
10_casa,2016-03-16,14.699999999999998,-0.07138344914718897
10_casa,2016-03-17,15.51,0.05510204081632675
10_casa,2016-03-18,9.83,-0.3662153449387492
10_casa,2016-03-19,6.8100000000000005,-0.3072227873855544
10_casa,2016-03-20,15.87,1.3303964757709248
10_casa,2016-03-21,22.240000000000002,0.40138626339004424
10_casa,2016-03-22,17.62,-0.20773381294964033
10_casa,2016-03-23,22.42,0.2724177071509648
10_casa,2016-03-24,12.620000000000003,-0.43710972346119525
10_casa,2016-03-25,15.74,0.24722662440570486
10_casa,2016-03-26,22.090000000000003,0.40343074968233816
10_casa,2016-03-27,23.79,0.07695789950203702
10_casa,2016-03-28,16.49,-0.30685161832702823
10_casa,2016-03-29,17.55,0.06428138265615546
10_casa,2016-03-30,12.549999999999999,-0.28490028490028496
10_casa,2016-03-31,18.659999999999997,0.4868525896414342
10_casa,2016-04-01,12.749999999999998,-0.31672025723472663
10_casa,2016-04-02,15.85,0.24313725490196103
10_casa,2016-04-03,18.53,0.16908517350157748
10_casa,2016-04-04,17.62,-0.04910955207771184
10_casa,2016-04-05,21.589999999999996,0.22531214528944354
10_casa,2016-04-06,11.720000000000002,-0.45715609078276964
10_casa,2016-04-07,13.450000000000001,0.1476109215017063
10_casa,2016-04-08,10.44,-0.22379182156133837
10_casa,2016-04-09,15.989999999999998,0.5316091954022988
10_casa,2016-04-10,14.290000000000001,-0.10631644777986227
10_casa,2016-04-11,13.45,-0.05878236529041303
10_casa,2016-04-12,17.87,0.32862453531598534
10_casa,2016-04-13,15.040000000000003,-0.15836597649692208
10_casa,2016-04-14,18.720000000000002,0.24468085106382964
10_casa,2016-04-15,13.850000000000001,-0.2601495726495727
10_casa,2016-04-16,13.159999999999997,-0.04981949458483792
10_casa,2016-04-17,12.530000000000001,-0.04787234042553157
10_casa,2016-04-18,14.02,0.11891460494812445
10_casa,2016-04-19,17.179999999999996,0.22539229671897276
10_casa,2016-04-20,21.94,0.27706635622817255
10_casa,2016-04-21,11.01,-0.4981768459434822
10_casa,2016-04-22,14.539999999999997,0.3206176203451405
10_casa,2016-04-23,20.339999999999996,0.39889958734525455
10_casa,2016-04-24,16.419999999999998,-0.19272369714847581
10_casa,2016-04-25,11.66,-0.2898903775883068
10_casa,2016-04-26,16.819999999999997,0.44253859348198943
10_casa,2016-04-27,12.980000000000002,-0.22829964328180707
10_casa,2016-04-28,15.819999999999999,0.21879815100154043
10_casa,2016-04-29,11.390000000000002,-0.28002528445006303
10_casa,2016-04-30,12.980000000000002,0.1395961369622476
10_casa,2016-05-01,16.35,0.2596302003081663
10_casa,2016-05-02,11.03,-0.32538226299694195
10_casa,2016-05-03,17.850000000000005,0.6183136899365373
10_casa,2016-05-04,10.139999999999999,-0.43193277310924394
10_casa,2016-05-05,15.209999999999999,0.5
10_casa,2016-05-06,12.999999999999998,-0.14529914529914534
10_casa,2016-05-07,15.250000000000002,0.17307692307692335
10_casa,2016-05-08,16.52,0.08327868852458997
10_casa,2016-05-09,10.04,-0.3922518159806295
10_casa,2016-05-10,15.270000000000003,0.520916334661355
10_casa,2016-05-11,12.620000000000001,-0.17354289456450567
10_casa,2016-05-12,15.390000000000002,0.2194928684627575
10_casa,2016-05-13,8.309999999999999,-0.460038986354776
10_casa,2016-05-14,16.139999999999997,0.9422382671480143
10_casa,2016-05-15,15.22,-0.05700123915737276
10_casa,2016-05-16,10.369999999999997,-0.318659658344284
10_casa,2016-05-17,15.479999999999999,0.49276759884281596
10_casa,2016-05-18,16.23,0.04844961240310086
10_casa,2016-05-19,14.41,-0.11213801601971662
10_casa,2016-05-20,15.900000000000002,0.10340041637751574
10_casa,2016-05-21,18.38,0.15597484276729534
10_casa,2016-05-22,17.29,-0.059303590859629995
10_casa,2016-05-23,17.63,0.019664545980335513
10_casa,2016-05-24,14.620000000000001,-0.1707317073170731
10_casa,2016-05-25,9.89,-0.32352941176470584
10_casa,2016-05-26,20.260000000000005,1.0485338725985849
10_casa,2016-05-27,10.41,-0.48617966436327753
10_casa,2016-05-28,15.430000000000001,0.4822286263208455
10_casa,2016-05-29,20.47,0.32663642255346703
10_casa,2016-05-30,11.48,-0.43917928676111373
10_casa,2016-05-31,14.459999999999999,0.259581881533101
10_casa,2016-06-01,12.37,-0.14453665283540806
10_casa,2016-06-02,12.949999999999998,0.04688763136620833
10_casa,2016-06-03,14.56,0.12432432432432461
10_casa,2016-06-04,11.290000000000003,-0.22458791208791196
10_casa,2016-06-05,16.89,0.49601417183348073
10_casa,2016-06-06,10.759999999999998,-0.3629366489046775
10_casa,2016-06-07,19.2,0.7843866171003719
10_casa,2016-06-08,18.48,-0.03749999999999998
10_casa,2016-06-09,11.100000000000001,-0.39935064935064923
10_casa,2016-06-10,14.19,0.2783783783783782
10_casa,2016-06-11,14.469999999999999,0.01973220577871726
10_casa,2016-06-12,13.02,-0.10020732550103661
10_casa,2016-06-13,15.379999999999999,0.18125960061443935
10_casa,2016-06-14,12.099999999999998,-0.21326397919375817
10_casa,2016-06-15,12.240000000000002,0.011570247933884614
10_casa,2016-06-16,17.32,0.41503267973856195
10_casa,2016-06-17,12.74,-0.2644341801385681
10_casa,2016-06-18,19.909999999999997,0.562794348508634
10_casa,2016-06-19,15.0,-0.24660974384731282
10_casa,2016-06-20,13.780000000000001,-0.08133333333333326
10_casa,2016-06-21,10.359999999999998,-0.2481857764876635
10_casa,2016-06-22,12.51,0.20752895752895784
10_casa,2016-06-23,17.180000000000007,0.3733013589128702
10_casa,2016-06-24,11.729999999999999,-0.31722933643771867
10_casa,2016-06-25,10.639999999999999,-0.09292412617220802
10_casa,2016-06-26,17.46,0.6409774436090228
10_casa,2016-06-27,14.869999999999997,-0.14833906071019487
10_casa,2016-06-28,15.329999999999998,0.03093476798924022
10_casa,2016-06-29,8.680000000000001,-0.43378995433789935
10_casa,2016-06-30,15.63,0.800691244239631
10_casa,2016-07-01,14.099999999999996,-0.09788867562380066
10_casa,2016-07-02,16.69,0.18368794326241167
10_casa,2016-07-03,12.459999999999999,-0.2534451767525465
10_casa,2016-07-04,11.769999999999998,-0.05537720706260041
10_casa,2016-07-05,13.07,0.11045029736618539
10_casa,2016-07-06,11.41,-0.12700841622035197
10_casa,2016-07-07,14.99,0.3137598597721296
10_casa,2016-07-08,16.79,0.12008005336891259
10_casa,2016-07-09,10.05,-0.40142942227516376
10_casa,2016-07-10,17.27,0.7184079601990048
